AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,AccAngleX,AccAngleY,RuheState,FernstState,TranspState
0.076755,0.080073,0.956565,28.081924,-10.13142,-38.765434,-2.631791,-2.646915,379.395233,4.769734,-4.571668,0,0,1
-0.043362,-0.077886,1.072288,10.891085,8.952549,-13.299787,-1.584176,-1.66166,378.051941,-4.151034,2.309647,0,0,1
0.001804,0.060542,0.778831,-5.460061,-10.742107,-8.20055,-2.004032,-2.694327,377.223694,4.444869,-0.132293,0,0,1
-0.000394,0.047602,0.848411,-6.284489,7.364762,-0.673832,-2.521764,-1.910945,377.15564,3.211344,0.026536,0,0,1
0.000827,0.067866,1.031028,-8.635633,-3.536001,10.807083,-3.250764,-2.223637,378.247162,3.765966,-0.045867,0,0,1
-0.028714,0.084223,1.01638,0.112458,-16.406229,11.677313,-3.079915,-3.770799,379.426575,4.735157,1.612715,0,0,1
-0.008694,0.118403,0.773216,23.18116,-25.077986,7.433038,-0.549735,-6.164866,380.177307,8.705553,0.636806,0,0,1
-0.022854,0.044184,0.987327,8.936886,2.906748,9.249831,0.397066,-5.727365,381.111542,2.561661,1.324711,0,0,1
-0.005765,0.105463,0.855735,-4.467695,2.418198,-0.353221,0.087427,-5.365803,381.075867,7.025716,0.383068,0,0,1
-0.07803,0.099604,0.898216,-11.673801,-1.948215,1.662046,-0.943712,-5.352624,381.243744,6.304179,4.934866,0,0,1
-0.012356,0.021967,1.083274,-4.101283,13.914381,-11.712001,-1.307549,-3.855258,380.060822,1.161643,0.653386,0,0,1
-0.036282,-0.0669,1.247093,-24.040213,3.4869,-2.261619,-3.722286,-3.399739,379.832397,-3.069375,1.66407,0,0,1
0.04819,0.063959,0.727317,18.005589,-12.61997,-15.742535,-1.765354,-4.656393,378.242401,5.014659,-3.776219,0,0,1
-0.020657,-0.080328,1.03054,8.662077,20.005983,8.547542,-0.961798,-2.560176,379.105713,-4.456138,1.144871,0,0,1
0.010593,0.062495,0.858909,-18.421892,-3.032184,5.829985,-2.682736,-2.823192,379.69455,4.161219,-0.70472,0,0,1
-0.010159,0.013911,0.92556,-0.956244,4.128121,8.547542,-2.706511,-2.345551,380.557861,0.861007,0.628797,0,0,1
-0.065823,0.082026,1.047386,-0.406626,1.013618,17.265099,-2.603245,-2.12661,382.301636,4.469191,3.585092,0,0,1
-0.01138,0.044672,1.081077,-13.582198,-17.703939,26.257465,-3.848223,-3.824362,384.953644,2.366104,0.602584,0,0,1
-0.071683,0.130122,0.798606,30.47887,-15.658138,23.784184,-0.570105,-5.196464,387.355835,9.217793,5.062694,0,0,1
0.023532,-0.02564,0.97097,13.837649,-6.284092,24.196396,0.780704,-5.742291,389.799683,-1.512199,-1.387854,0,0,1
0.005954,0.0852,0.821067,6.097191,10.097587,12.471206,1.487071,-4.636251,391.059265,5.924055,-0.413263,0,0,1
-0.029935,0.064204,0.885765,-6.528763,-0.085619,0.425404,0.89398,-4.513391,391.102234,4.14341,1.930523,0,0,1
-0.016507,0.079829,1.058372,-1.658534,-4.314627,-10.658566,0.798197,-4.832364,390.025726,4.312893,0.891007,0,0,1
0.010837,-0.003667,1.1697,-31.353191,-5.581802,-1.559329,-2.324699,-5.29882,389.868225,-0.179637,-0.53081,0,0,1
0.028415,0.082758,0.875755,26.15826,-14.19249,-18.414291,0.418851,-6.63462,388.008392,5.395562,-1.85015,0,0,1
0.014499,-0.060796,1.031517,13.150626,11.471633,-10.673833,1.644669,-5.382543,386.930328,-3.372712,-0.803903,0,0,1
0.006931,0.04394,0.819847,0.982687,1.028885,-7.315053,1.770396,-5.182727,386.191498,3.067741,-0.483651,0,0,1
-0.005765,0.064204,0.848899,-2.024946,2.357129,-2.246351,1.62106,-4.838005,385.96463,4.325037,0.387966,0,0,1
-0.042142,0.070063,1.012474,-6.971511,6.051785,9.829985,0.977701,-4.094684,386.957458,3.955133,2.377734,0,0,1
-0.030667,0.083002,1.089866,-26.101282,-23.139055,13.356702,-1.538289,-6.270952,388.306488,4.35343,1.60713,0,0,1
-0.017972,0.033686,0.923362,15.776581,-0.940581,5.753649,0.095821,-6.216346,388.887604,2.088938,1.114283,0,0,1
0.029636,0.014155,0.858421,23.517038,-3.780276,-5.437191,2.440504,-6.505731,388.33844,0.944121,-1.977,0,0,1
0.000827,0.060542,0.849388,-5.368458,-1.184856,-6.933374,1.941863,-6.494007,387.638184,4.076954,-0.055654,0,0,1
-0.013089,0.068598,0.851341,0.26513,-1.551268,-22.918108,2.021392,-6.500112,385.323456,4.606204,0.877975,0,0,1
0.028659,0.098383,0.992454,-9.002046,-8.482566,-26.460093,1.203121,-7.242634,382.651001,5.658967,-1.646012,0,0,1
-0.033597,0.046625,1.165061,-28.43716,-25.994017,-12.215817,-1.589836,-9.637661,381.417206,2.29079,1.650451,0,0,1
0.084323,0.028559,1.049339,16.997955,-2.818444,-23.650932,0.155498,-9.81573,379.028473,1.553985,-4.592635,0,0,1
-0.008206,-0.01148,0.924827,24.097191,6.708274,-19.605131,2.523305,-8.945263,377.04834,-0.711154,0.508337,0,0,1
-0.01138,0.077631,0.750267,1.471237,6.463999,-7.406657,2.736598,-8.109264,376.300262,5.906793,0.864369,0,0,1
-0.045315,0.01684,0.886009,-2.650901,2.57087,8.639145,2.441229,-7.634068,377.172821,1.087466,2.927346,0,0,1
-0.056302,0.041499,1.044212,-1.73487,-2.604703,32.929222,2.266137,-7.677523,380.498688,2.272525,3.083853,0,0,1
0.003757,0.010493,1.117942,-54.101284,-21.077986,53.692581,-3.123376,-9.614122,385.921631,0.537742,-0.192533,0,0,1
-0.066556,0.108881,0.784202,17.3491,-41.612335,38.318535,-1.186162,-13.444524,389.791809,7.87665,4.805223,0,0,1
-0.167142,-0.068365,1.013938,29.975054,0.357129,63.249832,1.72837,-12.953487,396.180054,-3.806115,9.339849,0,0,1
-0.129056,-0.007818,0.892112,10.936886,-5.536001,75.753647,2.766397,-13.077748,403.831177,-0.496916,8.231164,0,0,1
-0.043606,0.004145,0.870384,12.723145,-3.749741,72.669678,3.975856,-13.129981,411.170807,0.272515,2.868102,0,0,1
0.019626,0.047114,1.00637,6.692611,1.257892,59.600979,4.612371,-12.765195,417.190491,2.679868,-1.116004,0,0,1
0.057712,-0.222173,1.497337,-21.322657,25.395296,60.165863,2.240932,-10.039932,423.267242,-8.433739,-2.18338,0,0,1
-0.147366,-0.087408,1.233665,11.929253,26.18919,77.539909,3.296386,-7.111027,431.098785,-4.024237,6.795057,0,0,1
-0.077542,-0.017828,0.90139,18.585741,-2.329894,104.379601,5.047498,-7.101102,441.641113,-1.128877,4.915804,0,0,1
-0.082181,-0.063238,0.910179,12.295665,15.044151,124.77655,6.084405,-5.367072,454.24353,-3.958383,5.146944,0,0,1
-0.058499,-0.085455,0.974632,2.295664,25.074686,139.478836,6.089905,-2.709402,468.330902,-5.001857,3.421771,0,0,1
-0.060208,-0.111089,0.960228,10.570474,27.31896,142.13533,6.882644,0.1201,482.686584,-6.586428,3.564142,0,0,1
-0.141019,-0.1294,1.064964,2.936886,18.983084,153.906311,6.898315,2.146414,498.23111,-6.868468,7.488566,0,0,1
-0.037503,-0.091802,1.044212,-8.421893,2.387664,134.959747,5.82633,2.380796,511.86203,-5.02104,2.049001,0,0,1
-0.040188,-0.062505,0.907005,-13.627999,23.822777,122.990288,4.282135,4.74178,524.284058,-3.938399,2.531064,0,0,1
-0.049954,-0.015142,0.956077,-9.536397,13.273159,107.494102,3.234458,6.020533,535.140991,-0.906123,2.990555,0,0,1
0.000095,0.054438,1.026878,-12.299755,-5.230657,75.585709,2.013031,5.382287,542.775146,3.034587,-0.005278,0,0,1
0.059421,-0.054449,1.224876,-40.574566,-8.375695,56.45594,-2.094146,4.390122,548.477173,-2.542276,-2.774607,0,0,1
0.011081,0.018061,1.035667,19.761312,-6.314627,18.242199,-0.076308,3.66504,550.319641,0.999025,-0.612916,0,0,1
-0.030667,-0.106695,1.06594,12.982687,20.387663,22.547541,1.095972,5.642505,552.596924,-5.713609,1.63975,0,0,1
0.039646,0.032709,0.846702,-0.009679,-34.589436,23.219297,1.117293,2.052416,554.942078,2.20991,-2.678832,0,0,1
0.035495,0.052485,0.869896,-6.498229,-20.803177,23.204031,0.52075,-0.094378,557.285706,3.449873,-2.332358,0,0,1
-0.026761,0.07934,0.968284,-1.322656,4.983083,25.875786,0.473069,0.432291,559.89917,4.68252,1.577811,0,0,1
-0.082669,0.08227,1.167747,-10.742503,-7.994016,31.967388,-0.519288,-0.286814,563.127869,4.019911,4.039436,0,0,1
-0.047513,-0.021978,1.003685,44.84528,12.540335,21.41777,3.904824,1.014357,565.291077,-1.253022,2.709612,0,0,1
-0.090726,-0.144292,1.144554,9.852917,19.273159,39.616245,4.658708,2.991663,569.292297,-7.163069,4.496755,0,0,1
-0.027249,-0.001226,0.777855,10.662077,-9.32226,28.333801,5.619061,2.049238,572.153992,-0.090256,2.006306,0,0,1
0.035251,0.045161,0.849388,-2.742504,-15.658138,10.39487,5.296044,0.410948,573.203857,3.040851,-2.373156,0,0,1
0.042331,0.117426,0.969261,-6.834107,-2.467299,-11.086046,4.651708,0.108864,572.084167,6.901224,-2.482591,0,0,1
0.041599,0.054682,1.241722,-26.391359,-10.635238,-13.864673,1.996859,-0.984327,570.683838,2.520113,-1.916879,0,0,1
0.095798,0.086176,0.902366,53.975052,4.463999,-34.414288,7.407871,-0.643449,567.208008,5.424919,-6.032746,0,0,1
0.050388,-0.034185,0.969017,27.578108,17.563236,-28.979176,9.94904,1.048334,564.281128,-2.017724,-2.974783,0,0,1
0.021823,0.074458,0.804954,1.852916,-0.971115,-18.780703,10.039118,0.900319,562.384277,5.282839,-1.546377,0,0,1
-0.012845,0.082026,0.867698,-2.498229,-1.047451,-5.849404,9.699055,0.795522,561.793457,5.39969,0.844336,0,0,1
-0.009915,0.055659,1.11428,-8.879908,-2.696306,14.379602,8.68333,0.522915,563.245789,2.859455,0.509179,0,0,1
0.088229,-0.110113,1.362571,-50.345558,8.708274,30.730747,3.434248,1.300545,566.349609,-4.610561,-3.692851,0,0,1
-0.020901,-0.02271,1.159202,15.532306,20.555601,10.807083,4.880507,3.329783,567.441101,-1.122181,1.03278,0,0,1
0.000827,0.061762,0.773216,12.64681,-5.032184,8.959755,6.126017,2.76388,568.346008,4.56692,-0.061098,0,0,1
0.002292,0.062983,0.813499,-8.498229,0.357129,3.509374,5.250884,2.740732,568.700439,4.427118,-0.160946,0,0,1
0.032321,0.126948,0.865745,-8.024946,-16.284092,-8.933374,4.518284,1.031809,567.798157,8.336339,-2.115458,0,0,1
0.066257,0.029536,1.226829,-16.162352,-5.444398,-14.704367,2.855711,0.410477,566.312988,1.377111,-3.090452,0,0,1
0.108005,-0.110845,1.498558,-9.108915,5.97545,-32.887569,1.812608,0.911495,562.991333,-4.219442,-4.111133,0,0,1
0.057712,-0.025396,1.106224,7.56284,26.967815,-33.925739,2.498659,3.502827,559.564819,-1.313344,-2.98564,0,0,1
-0.016751,0.07226,0.703636,9.486505,-8.177222,-22.231085,3.504896,2.650521,557.319458,5.861816,1.356612,0,0,1
0.038425,0.033442,0.824485,-1.673801,9.257893,-7.22345,3.315529,3.460535,556.589905,2.320181,-2.666127,0,0,1
-0.024075,0.135737,0.893577,-21.398993,-9.780275,14.486473,1.303831,2.453789,558.05304,8.63427,1.525823,0,0,1
-0.034085,0.076899,1.312767,-8.742503,1.70064,26.135328,0.479448,2.602738,560.692688,3.351301,1.484762,0,0,1
-0.02969,0.030024,1.029808,59.547569,17.853312,17.555176,6.397264,4.350819,562.465759,1.669286,1.650739,0,0,1
0.081638,-0.033941,1.021263,37.318562,6.143389,4.181129,9.925162,4.780518,562.888062,-1.897435,-4.567881,0,0,1
0.086765,0.049311,0.758323,-0.757771,-10.223023,-6.460092,9.725584,3.542762,562.235596,3.696451,-6.513557,0,0,1
0.062839,0.044917,0.814231,-5.185252,-4.161955,-28.826504,9.080799,2.971828,559.324097,3.148138,-4.40642,0,0,1
0.108493,0.124018,0.923362,-17.169985,-5.536001,-51.589863,7.351659,2.231592,554.113525,7.598043,-6.642305,0,0,1
0.094333,0.026362,1.305442,-14.376091,-0.925314,-47.253983,5.804757,2.012727,549.340881,1.153853,-4.132246,0,0,1
0.220065,0.047358,0.90847,40.616272,-2.5131,-79.070778,9.766868,1.451744,541.354736,2.900356,-13.599111,0,0,1
0.118991,-0.082037,0.969749,29.807116,10.097587,-80.047882,12.425845,2.282754,533.269897,-4.799638,-6.97075,0,0,1
0.019626,0.00976,0.750511,1.45597,-0.100886,-59.8036,12.336336,2.197156,527.229736,0.744825,-1.497826,0,0,1
-0.034085,-0.023687,0.835716,-15.612733,-14.848978,-39.208183,10.511818,0.730153,523.269714,-1.622173,2.334598,0,0,1
-0.034817,0.107661,0.999534,-16.559298,-5.780275,-11.376122,8.785421,0.18309,522.120728,6.143976,1.983548,0,0,1
0.149509,0.057368,1.296897,-29.46006,5.80751,0.349069,5.744079,0.62286,522.156006,2.516159,-6.569768,0,0,1
0.132419,0.061518,0.955833,18.509405,12.005983,-46.414288,7.534214,1.641328,517.46814,3.647773,-7.871342,0,0,1
0.136325,0.058344,0.836448,18.265131,-5.169589,-55.238716,9.270178,0.912122,511.889038,3.938257,-9.234687,0,0,1
0.07529,0.037104,0.822532,11.242229,-8.864245,-78.918106,10.248973,-0.087997,503.918304,2.572094,-5.22468,0,0,1
-0.004056,0.032465,0.868187,5.578107,-5.368062,-87.116585,10.638947,-0.612218,495.119537,2.141521,0.267464,0,0,1
0.077731,-0.022222,1.165306,-13.887542,-11.32226,-83.986809,9.029778,-1.796962,486.636871,-1.090066,-3.815557,0,0,1
0.144382,-0.05689,1.44387,-32.253956,-4.803176,-96.078415,5.611784,-2.350561,476.932953,-2.245167,-5.705992,0,0,1
0.212985,-0.027349,1.065696,3.471237,9.318961,-104.734901,5.8143,-1.607126,466.354736,-1.441572,-11.298351,0,0,1
0.001804,0.077875,0.687767,-0.895176,-12.375695,-73.22345,5.73861,-2.802917,458.959167,6.460037,-0.149307,0,0,1
0.037448,-0.024419,0.899925,-3.200519,-5.490199,-65.467728,5.275991,-3.337918,452.346924,-1.552995,-2.381978,0,0,1
-0.003323,0.070063,0.891624,-1.643267,-7.306993,-56.002075,5.09768,-3.990148,446.690704,4.492986,0.212894,0,0,1
-0.043851,0.050532,1.202659,-25.093649,1.670106,-20.6891,2.560045,-3.703311,444.601105,2.404367,2.086318,0,0,1
0.022067,-0.181158,1.454124,-5.994412,16.463999,-1.589863,1.773504,-2.016894,444.440521,-7.100626,-0.86277,0,0,1
0.138278,-0.108648,1.168235,4.051389,8.036518,-21.315054,2.033506,-1.315535,442.287689,-5.2767,-6.721674,0,0,1
0.061862,0.092036,0.798606,-0.650901,-0.161955,-20.6891,2.059502,-1.393263,440.19809,6.554603,-4.400436,0,0,1
0.003024,0.040034,0.831077,5.379633,-0.72684,-27.00971,2.605945,-1.441506,437.470123,2.757836,-0.208266,0,0,1
-0.038968,0.128413,0.84011,0.448336,-3.123787,-15.727268,2.771829,-1.669363,435.881683,8.681322,2.625263,0,0,1
-0.020169,0.036616,1.266136,-7.261588,-19.64287,-4.704366,2.030766,-3.561982,435.406555,1.656281,0.912236,0,0,1
0.045993,-0.053228,1.232933,34.891083,-13.108521,-11.00971,5.394264,-4.830912,434.294586,-2.470316,-2.134378,0,0,1
0.030856,-0.149908,1.208274,12.982687,0.173923,0.349069,6.430003,-4.746114,434.329834,-7.070128,-1.451754,0,0,1
-0.005765,0.052973,0.723899,4.158259,-0.390963,12.959755,6.796691,-4.680788,435.638763,4.185169,0.455039,0,0,1
0.002048,0.022944,0.819603,0.463603,8.372396,17.555176,6.738715,-3.761334,437.411835,1.603507,-0.143102,0,0,1
0.001315,0.07812,0.945823,-14.559298,-5.016917,38.394871,5.257293,-4.18427,441.289703,4.721584,-0.079415,0,0,1
0.098483,0.045893,1.28054,-11.108915,-14.971115,44.501743,4.093516,-5.670326,445.784393,2.046498,-4.39502,0,0,1
-0.123929,-0.262701,1.556419,4.280397,28.250259,58.639145,4.244305,-2.670923,451.70694,-9.550723,4.489297,0,0,1
-0.092435,-0.1919,1.281272,-2.940977,22.952549,74.761284,3.698396,-0.264042,459.257843,-8.496284,4.080967,0,0,1
0.034519,0.000971,0.774925,5.07429,-10.177222,59.295635,4.128116,-1.317113,465.246704,0.071736,-2.550518,0,0,1
0.028171,0.016352,0.799583,2.310931,13.929647,46.318535,4.297707,0.047638,469.924866,1.170851,-2.017388,0,0,1
-0.009427,0.092524,0.846702,-14.43716,-12.528367,29.066626,2.907481,-1.18069,472.860596,6.235906,0.634102,0,0,1
0.038913,0.039057,1.241722,-6.131817,10.952549,20.257465,2.278418,-0.108874,474.906586,1.800705,-1.794062,0,0,1
-0.042874,-0.132818,1.534935,-12.147083,-15.780275,26.99029,0.93166,-1.636748,477.632599,-4.943566,1.594025,0,0,1
-0.090726,-0.114263,1.207298,40.127724,27.944916,54.684948,4.77704,1.247545,483.155792,-5.39147,4.278518,0,0,1
-0.016995,-0.027837,0.876976,31.013222,1.089954,78.364334,7.714834,1.352671,491.070587,-1.81776,1.109651,0,0,1
-0.02969,-0.005621,0.790062,24.677343,22.112854,89.707848,9.994955,3.557389,500.131073,-0.407316,2.152102,0,0,1
-0.020413,-0.018316,0.875022,5.028489,19.028885,103.06662,10.2688,5.396443,510.540802,-1.198811,1.336098,0,0,1
-0.027493,-0.097173,1.057884,-2.467695,20.326595,124.990288,9.714241,7.330091,523.164795,-5.246492,1.482477,0,0,1
0.094577,-0.190191,1.273948,-61.734871,20.326595,140.410141,3.240076,9.111427,537.346191,-8.468152,-4.199444,0,0,1
-0.083401,0.016108,0.979271,-3.73487,7.731174,121.188759,2.824377,9.791777,549.586243,0.938968,4.867298,0,0,1
-0.072659,-0.111333,1.021995,8.784214,2.769343,115.09716,3.513319,9.950907,561.21106,-6.201607,4.042788,0,0,1
-0.095364,-0.045904,0.944847,-1.857008,8.525067,118.959755,3.203898,10.710833,573.226013,-2.767395,5.756654,0,0,1
-0.057767,-0.042974,0.943626,-0.956244,22.326595,109.081894,2.993118,12.776492,584.243286,-2.602667,3.499525,0,0,1
0.003269,-0.017828,0.994407,-7.200519,14.173923,86.852882,2.200006,13.920132,593.015442,-1.027078,-0.188297,0,0,1
0.03403,-0.183599,1.324241,-24.055481,23.471632,80.593338,-0.382822,15.935788,601.155396,-7.890868,-1.458118,0,0,1
0.026706,0.060542,0.982444,-47.902809,2.494534,80.852882,-5.046086,15.832899,609.321533,3.525,-1.554157,0,0,1
0.082858,0.033442,0.952415,-4.345557,-10.589436,63.799454,-5.335219,14.368716,615.765259,2.003424,-4.969064,0,0,1
0.038181,0.019282,0.987815,-9.169985,3.609038,60.318535,-6.113812,14.394302,621.857422,1.117413,-2.213052,0,0,1
0.051853,0.084711,0.948021,-11.093649,-20.039818,49.952122,-6.987614,12.060509,626.902588,5.098587,-3.118307,0,0,1
0.024509,0.04394,1.160911,1.226962,14.662472,41.066628,-6.683075,13.246419,631.050293,2.167101,-1.208566,0,0,1
0.039157,-0.183843,1.503685,-17.84174,9.028885,37.310902,-8.454752,13.845556,634.818665,-6.968155,-1.480673,0,0,1
0.117038,0.042475,0.895286,35.868183,1.120488,-62.84177,14.791997,14.139094,593.657288,2.693367,-7.439597,0,0,1
-0.058011,-0.001714,0.970237,-18.482962,11.578503,-39.22345,-65.294968,63.90799,420.877991,-0.101058,3.421651,0,0,1
0.064792,-0.108404,0.995872,-1.612733,2.57087,-53.849403,-64.271103,62.807766,415.493042,-6.199362,-3.70065,0,0,1
-0.064847,0.114985,1.006614,-1.124183,13.731174,-59.131847,-62.966885,62.983971,409.520721,6.503249,3.662185,0,0,1
-0.057767,0.013911,1.080345,-8.940977,-17.093252,-25.101313,-62.577793,60.093613,406.985474,0.736654,3.060468,0,0,1
-0.096585,0.020014,0.977806,4.662076,1.318961,-30.811237,-60.841446,59.135094,403.873535,1.166914,5.640047,0,0,1
-0.133694,0.052729,0.938011,-0.147084,-30.314627,0.730748,-59.57547,55.113834,403.947327,3.185294,8.099095,0,0,1
-0.068753,0.039301,0.922386,7.486504,-17.551268,14.455938,-57.594288,52.359512,405.407379,2.433057,4.258988,0,0,1
-0.124905,0.093012,1.018089,12.310931,-7.444398,46.639145,-55.120239,50.71479,410.11792,5.181395,6.965716,0,0,1
-0.132229,-0.13648,1.199974,-8.284488,-18.742107,51.402504,-54.966835,47.970367,415.30957,-6.44999,6.248301,0,0,1
-0.079983,-0.006109,1.115745,6.799481,-17.398596,72.394867,-53.200741,45.37085,422.62146,-0.312898,4.100235,0,0,1
-0.001614,-0.061773,1.044456,7.761313,-0.864245,59.738384,-51.436207,44.379658,428.655029,-3.384735,0.088399,0,0,1
-0.02554,-0.000982,0.892601,-0.834107,34.036518,54.242199,-50.491302,46.89378,434.133484,-0.063004,1.63896,0,0,1
0.004978,0.025141,0.932151,-7.658535,-8.894779,44.440674,-50.208622,45.069386,438.621979,1.544932,-0.305836,0,0,1
0.087253,0.044917,0.988792,11.807115,-0.833711,18.196396,-47.983963,43.984722,440.459808,2.590855,-5.037661,0,0,1
-0.000149,0.070063,0.99929,-0.895176,-24.818443,16.562809,-47.032677,40.64867,442.13266,4.010602,0.008546,0,0,1
0.039157,-0.05689,1.022239,26.616276,32.158657,22.455938,-43.521206,42.974957,444.400696,-3.183036,-2.190276,0,0,1
0.005222,-0.01856,0.93264,-1.185252,0.036518,13.387237,-42.790897,42.112656,445.752808,-1.14005,-0.320722,0,0,1
-0.011868,0.02685,0.884788,12.830015,10.005983,22.730747,-40.630409,42.276157,448.048615,1.738029,0.768141,0,0,1
-0.02139,0.062495,0.879905,-2.92571,-5.413863,26.486473,-40.026165,40.922554,450.723755,4.061373,1.389033,0,0,1
-0.036038,0.058833,1.024681,1.089557,14.540335,34.333801,-39.052116,41.583527,454.191467,3.28403,2.010957,0,0,1
-0.084134,-0.016363,1.146263,-11.73487,-18.238291,37.982658,-39.448906,39.030579,458.02771,-0.815643,4.197463,0,0,1
0.022556,-0.071783,1.021751,0.448336,-2.009283,35.921589,-38.695908,38.02586,461.655792,-4.017714,-1.261519,0,0,1
0.035007,0.038081,0.85305,11.181161,-5.169589,32.165863,-36.764198,36.706707,464.904541,2.553868,-2.347609,0,0,1
0.000583,0.04394,0.847435,-1.185252,1.746442,18.226931,-36.086864,36.144653,466.745453,2.968158,-0.039365,0,0,1
0.002536,0.018061,0.985618,3.059023,1.899114,-3.406657,-35.041351,35.606785,466.401367,1.0498,-0.147405,0,0,1
0.015476,0.073969,1.031761,1.486504,-1.551268,-16.918108,-34.111385,34.723965,464.692627,4.100187,-0.857127,0,0,1
0.085544,-0.010992,1.115013,-15.047847,-10.253558,-9.055511,-34.929855,32.926849,463.778015,-0.563144,-4.386935,0,0,1
0.199313,0.005122,0.941673,8.982687,20.815144,-27.818871,-33.336056,34.089581,460.968323,0.304864,-11.950612,0,0,1
0.086276,0.018793,0.930442,2.005588,5.792243,-41.834137,-32.447777,33.875175,456.743073,1.152185,-5.296596,0,0,1
0.011569,0.032954,0.905784,5.913985,9.761709,-37.498257,-31.171789,34.149261,452.95575,2.083407,-0.7313,0,0,1
0.027194,0.09643,0.813499,0.295664,-7.688673,-46.078411,-30.383965,32.667229,448.301819,6.756417,-1.901318,0,0,1
0.024509,-0.040533,1.106468,4.26513,14.158655,-39.452457,-29.39607,33.389946,444.317108,-2.097437,-1.268071,0,0,1
0.058933,-0.083501,1.214622,-29.276855,26.952549,-21.131847,-31.784533,35.334488,442.1828,-3.928111,-2.771242,0,0,1
0.078708,-0.062505,1.053001,-5.963878,19.86858,-60.826504,-31.806898,36.509045,436.039337,-3.387622,-4.26722,0,0,1
0.017185,0.038813,0.996116,7.791847,-0.207757,-64.093681,-30.354906,35.738548,429.565887,2.23103,-0.987595,0,0,1
0.035739,0.00561,0.912132,29.486504,-10.177222,-92.887573,-26.822193,33.971558,420.184235,0.35211,-2.24378,0,0,1
-0.01846,-0.021246,0.905784,26.448336,-0.329894,-110.750168,-23.694761,33.282822,408.998474,-1.343375,1.16721,0,0,1
0.038425,-0.113775,1.090599,11.425435,-17.154322,-119.910477,-22.209017,30.879089,396.887512,-5.952077,-2.006971,0,0,1
0.062106,-0.156988,1.173851,8.799481,-9.887146,-129.284515,-21.046001,29.222839,383.829773,-7.606877,-3.001922,0,0,1
0.075778,-0.060064,1.076927,-3.215786,2.601404,-108.383759,-21.007069,28.815493,372.883026,-3.184421,-4.018778,0,0,1
0.027683,-0.053716,1.063743,-2.43716,-20.207756,-106.185287,-20.885954,26.209244,362.158325,-2.889858,-1.48882,0,0,1
-0.002103,0.023432,0.92678,5.242229,-31.581802,-87.315056,-19.920393,22.561691,353.339508,1.448318,0.129942,0,0,1
-0.036526,-0.042486,1.017112,3.501771,-15.352795,-72.689102,-19.223186,20.631935,345.997894,-2.390375,2.054922,0,0,1
-0.117337,0.062739,0.956077,-2.284488,2.860946,-55.421921,-18.990311,20.642113,340.400269,3.726545,6.981909,0,0,1
-0.106839,0.055415,0.967308,13.379634,-4.329894,-50.078411,-17.221008,19.92655,335.342346,3.258968,6.292523,0,0,1
-0.10513,-0.017095,0.971946,-2.421893,-3.581802,-53.986809,-17.136345,19.29694,329.889679,-1.001809,6.17241,0,0,1
-0.110257,0.012446,0.937034,2.280397,10.433465,-43.879936,-16.55279,20.077911,325.457794,0.755752,6.710307,0,0,1
-0.080716,0.019038,0.942161,-12.284488,-28.955849,-33.574593,-17.414587,16.908215,322.066772,1.153355,4.895632,0,0,1
-0.001614,0.025385,1.024436,5.532305,-2.879512,-38.246349,-16.490318,16.28684,318.203888,1.419481,0.090256,0,0,1
-0.048733,0.030024,1.066673,15.181161,-1.551268,-45.391388,-14.625668,15.859857,313.619354,1.610615,2.614836,0,0,1
0.038181,-0.009039,1.021507,36.753677,1.609038,-49.788334,-10.705407,15.659113,308.590729,-0.506602,-2.140453,0,0,1
0.002292,-0.07813,1.069602,4.341465,9.883846,-49.040241,-10.145137,16.321785,303.637665,-4.177808,-0.12245,0,0,1
-0.000882,0.024165,0.912376,-2.742504,-7.10852,-59.437191,-10.183344,15.292855,297.634521,1.517141,0.055358,0,0,1
-0.005032,0.036372,0.883812,-2.406626,4.143389,-44.933372,-10.170753,15.40363,293.096252,2.356531,0.32595,0,0,1
-0.02969,0.055415,0.971702,3.929252,3.838045,-31.727266,-9.513173,15.510393,289.891785,3.262428,1.747295,0,0,1
-0.101712,0.023432,1.229026,6.799481,1.990717,-25.589863,-8.628127,15.491828,287.30722,1.088526,4.730054,0,0,1
-0.074612,0.050288,0.919456,33.593372,7.547969,-27.315054,-5.068087,16.021738,284.548401,3.120309,4.632397,0,0,1
-0.04971,0.038081,0.985374,26.15826,10.112854,-32.551693,-2.333374,16.759991,281.260681,2.210332,2.885848,0,0,1
-0.012112,0.031489,0.872093,2.127725,-17.505466,-37.360855,-2.034751,14.708005,277.487244,2.067689,0.795199,0,0,1
-0.021634,0.020502,0.874046,10.127726,8.463999,-45.040241,-0.964747,15.279961,272.938171,1.343326,1.417467,0,0,1
-0.036038,0.052973,1.030784,7.547573,1.410564,-53.513527,-0.139591,15.153974,267.533295,2.940113,1.999712,0,0,1
0.059421,-0.032964,1.140647,-26.81884,-27.551268,-55.528793,-2.82439,12.064254,261.924896,-1.653129,-2.980829,0,0,1
0.131687,-0.092046,1.107688,-1.398992,-0.528367,-57.773067,-3.000718,11.635539,256.089813,-4.717169,-6.756664,0,0,1
0.012546,0.098383,0.808128,5.898717,-20.971115,-59.269249,-2.218042,9.309449,250.103622,6.940331,-0.882907,0,0,1
